id,title,overview,poster_path
99489,The Penthouse,"A woman puts everything on the line to achieve her goal of being able to move into a luxury penthouse in the Gangnam District. In the process, she gradually finds herself turning into a monster.",/33WzWRlmxjpW00zOGin6qrx6iqU.jpg
97890,Power Book II: Ghost,"Picking up just days after the “Power” finale, this sequel series follows Tariq navigating his new life, in which his desire to shed his father’s legacy comes up against the mounting pressure to save his family.",/8rbxvwGpPd9MWjdhAoSBj016cns.jpg
72636,Made In Abyss,"Located in the center of a remote island, the Abyss is the last unexplored region, a huge and treacherous fathomless hole inhabited by strange creatures where only the bravest adventurers descend in search of ancient relics. In the upper levels of the Abyss, Riko, a girl who dreams of becoming an explorer, stumbles upon a mysterious little boy.",/jLkCeh5xNCuQPHIbTfuLgSqt2OQ.jpg
42705,Fighting Spirit,"Makunouchi Ippo is an ordinary high school student in Japan. Since he spends most of his time away from school helping his mother run the family business, he doesn't get to enjoy his younger years like most teenagers. Always a target for bullying at school (the family fishing business grants him a distinct odor), Ippo's life is one of hardship. One of these after-school bullying sessions turns Ippo's life around for the better, as he is saved by a boxer named Takamura. He decides to follow in Takamura's footsteps and train to become a boxer, giving his life direction and purpose. Ippo's path to perfecting his pugilistic prowess is just beginning...",/i3U3J2MWovIBZBnZYYiOLBXqNJZ.jpg
35753,The Familiar of Zero,"Louise Françoise Le Blanc de La Vallière’s name is so long and her spell-casting skills are so poor that everyone at the Tristain Academy of Magic just calls her “Louise the Zero.” Louise’s humiliation only increases during an important second year test, she inexplicably summons Hiraga Saito, a totally normal teenager from Tokyo. Now she’s stuck with him and Saito’s stuck with the lousy life of being a familiar.",/edpG7IAoHtEfQ2XMMjcpBarlOF4.jpg
65249,ERASED,"Satoru Fujinuma is a struggling manga artist who has the ability to turn back time and prevent deaths. When his mother is killed he turns back time to solve the mystery, but ends up back in elementary school, just before the disappearance of his classmate Kayo.",/EljUwZJhpuYfVuSfqY8Pt1xxpH.jpg
66433,Scarlet Heart: Ryeo,A story of a 25-year old Go Ha-jin who is transported back in time to the Goryeo Dynasty. She then wakes up in the body of Lady Hae-soo and finds herself amongst the ruling princes of the Wang Family.,/pjdPGHqUe60ZGQJR1TItVNaV4it.jpg
112160,The Way of the Househusband,"Tatsu, a notorious and feared yakuza leader nicknamed ""The Immortal Dragon,"" withdraws from the criminal syndicate and becomes a housekeeper to help his wife, Miku. The series features a variety of comedic settings, typically showing Tatsu's domestic activities and intimidating inequality with his looks, as well as multiple encounters with his former colleagues and rivals in the Japanese Criminal Syndicate.",/p63rAZt0s8kedJtdxGwD5VYZafc.jpg
99966,All of Us Are Dead,A high school becomes ground zero for a zombie virus outbreak. Trapped students must fight their way out — or turn into one of the rabid infected.,/ze4lhw0oLBHYmlM2KuZjBg0Sq6H.jpg
74081,Blend S,"High school girl Maika Sakuranomiya has trouble finding a part-time job because of how scary she looks when smiling. However, she is scouted one day by Dino, the manager of the café Stile where its waitresses play unique traits such as tsundere and younger sister. Maika is given a sadist trait because of her looks and has to adopt a dominant and cruel persona when servicing customers, particularly masochist ones.",/cRN22Xeb4kZ3GVBdfIJVPgD3ZH0.jpg
89901,Dickinson,"Emily Dickinson. Poet. Daughter. Total rebel. In this coming-of-age story, Emily’s determined to become the world’s greatest poet.",/dDdcAfHBZ6Aalv53iR6o35CSLWA.jpg
80040,Desafío Champions Sendokai,,/eufjrVnmheraU6zPUl5tCdphyy0.jpg
75006,The Umbrella Academy,"A dysfunctional family of superheroes comes together to solve the mystery of their father's death, the threat of the apocalypse and more.",/scZlQQYnDVlnpxFTxaIv2g0BWnL.jpg
81318,Love By Chance,"Pete is a handsome, tall, white-skin guy and is followed by a lot of girls. But Pete is gay and is usually bullied by friends. So one day, when Pete was bullied by his friends, Ae appears and helps him. Then Ae accidentally becomes the “bodyguard” of Pete. Of course, Pete falls in love with Ae, but he decided to keep that secret in his mind because Pete knows Ae is not gay like him.",/7OvHcQKApiCLw9spc04Er1CkTmo.jpg
86034,Arifureta: From Commonplace to World's Strongest,"Seventeen-year-old Hajime Nagumo is your average, everyday otaku. However, his simple life of pulling all-nighters and sleeping in school is suddenly turned upside down when he, along with the rest of his class, is summoned to a fantasy world! They're treated like heroes and tasked with the duty of saving the human race from utter extinction. But what should have been any otaku's wet dream quickly turns into Hajime's nightmare. While the rest of his class are blessed with godlike powers, Hajime's job, Synergist, only has a single transmutation skill. Ridiculed and bullied by his classmates for being weak, he soon finds himself in despair. Will he be able to survive in this dangerous world of monsters and demons with only a glorified blacksmith's level of strength?",/kB9tdE00Z5zWIJQux1jiYvRyPIC.jpg
34742,To Love-Ru,"The story is about Yuuki Rito, a high-school boy who cannot confess to the girl of his dreams, Sairenji Haruna. One day when coming home and sulking in the bath-tub a mysterious, nude girl, appears out of nowhere. Her name is Lala and she comes from the planet Deviluke, where she is the heir to the throne. Her father wants her to return to her home planet so she can marry one of the husband candidates, but she decides that she wants to marry Rito in order to stay on Earth.",/vsWNCisRhrBbUaTR56qCk6pLsEn.jpg
94664,Mushoku Tensei: Jobless Reincarnation,"34-year-old virgin loser is kicked out of his home by his family and realized that his life is completely over. As he regrets wasting his life, a truck runs him over and he died. When he wakes up... He’s in a world of sword and sorcery! Reborn as a baby named Rudeus, he decides that this time, he’ll live a life he won’t regret!",/1mFnzilCyj9Coa9jbN8vFYLEZdW.jpg
72517,Classroom of the Elite,"Koudo Ikusei Senior High School is a leading prestigious school with state-of-the-art facilities where nearly 100% of students go on to university or find employment. The students there have the freedom to wear any hairstyle and bring any personal effects they desire. Koudo Ikusei is a paradise-like school, but the truth is that only the most superior of students receive favorable treatment.

Ayanokouji Kiyotaka is a student of D-class, which is where the school dumps its ""inferior"" students in order to ridicule them. For a certain reason, Kiyotaka was careless on his entrance examination, and was put in D-class. After meeting Horikita Suzune and Kushida Kikyou, two other students in his class, Kiyotaka’s situation begins to change.",/8BtSk9DGIlS24otIB3qCagVCI6W.jpg
83100,Dororo,"A samurai lord has bartered away his newborn son's organs to forty-eight demons in exchange for dominance on the battlefield. Yet, the abandoned infant survives thanks to a medicine man who equips him with primitive prosthetics—lethal ones with which the wronged son will use to hunt down the multitude of demons to reclaim his body one piece at a time, before confronting his father. On his journeys the young hero encounters an orphan who claims to be the greatest thief in Japan.",/jyFHtqYeVvc2A9nLhFGvM49xGPg.jpg
86836,"Why the Hell are You Here, Teacher!?","Ichiro Sato is about as average as a student can get… except for his above-average ability to land himself in totally awkward, intensely risqué situations with his no-nonsense teacher, Kana Kojima! Ichiro has his hands full dealing with these steamy shenanigans and unexpected encounters in the most unlikely places. At least it can’t get any worse, right?",/1yss3gl6mMNT9Txvdtvnu2KTWt9.jpg
42573,Slam Dunk,"Sakuragi Hanamichi is a junior high punk used to getting into fights and being rejected by girls but upon entering high school he meets the girl of his dreams, Haruko Akagi. He will do anything in order to win her heart including joining the school basketball team that is aiming to conquer the nation lead by Haruko's brother. The problem is that Sakuragi has never played basketball before and a freshman sensation is stealing the spotlight and Haruko's affection from him.",/65Xo6gKpREqXpzliLx9PYqSQ4O.jpg
68188,"Kiss Him, Not Me","Kae Serinuma is a second year high school student and an avid fujoshi who secretly ships her classmates, Igarashi and Nanashima. The death of her favorite anime character causes her to become stressed and lose weight rapidly. Now that Serinuma has become an attractive girl to her classmates, snarky junior Shinomiya and senior Mutsumi, how is she going to deal with them with her constant BL-filled fujoshi mind?",/3GPjnbeDjwKYIs2DYZIpSWWllOg.jpg
40143,Shaman King,"Asakura Yoh is a shaman, a person who communicates with ghosts. He enters the Shaman Fight, for whoever wins the tournament gets to commune with the Great Spirit, God . . . that and his fiance Anna wants to be the wife of the Shaman King. Helping him are his friends Manta, Horo Horo, Ryu, and his samurai ghost partner, Amidamaru.",/bDJLF92frEmKSr1OlCZN5P1kx6W.jpg
9302,Digimon Tamers,"A group of 12-year-old fans of the Digimon card game meet their own Digimon friends and start to duel ""bio-emerging"" Digimon who cross the barrier between the information network and their world.",/uEs5GRuibXsSnAH2Hr0DiWupyzb.jpg
